date,product_id,location_id,platform_id,units_sold,revenue,units_returned,return_rate,discount,year,month,year_month
2022-09-26,2247,3,1,127,3467.1,3,0.023622047244094488,0.17,2022,9,2022-09
2022-09-26,2248,1,3,149,6366.77,1,0.006711409395973154,0.03,2022,9,2022-09
2022-09-26,2249,2,1,171,1824.57,2,0.011695906432748537,0.05,2022,9,2022-09
2022-10-03,2250,2,2,160,3937.6,2,0.0125,0.23,2022,10,2022-10
2022-10-03,2251,1,3,157,2533.98,0,0.0,0.24,2022,10,2022-10
2022-10-03,2252,3,2,141,5771.13,1,0.0070921985815602835,0.21,2022,10,2022-10
2022-10-03,2253,3,1,146,1724.26,1,0.00684931506849315,0.21,2022,10,2022-10
2022-10-03,2254,2,1,164,6397.64,1,0.006097560975609756,0.22,2022,10,2022-10
2022-10-03,2255,2,2,159,7444.38,1,0.006289308176100629,0.23,2022,10,2022-10
2022-10-03,2256,1,3,137,3057.84,1,0.0072992700729927005,0.04,2022,10,2022-10
2022-10-03,2257,1,1,137,1616.6,1,0.0072992700729927005,0.21,2022,10,2022-10
2022-10-03,2258,2,1,145,1958.95,2,0.013793103448275862,0.25,2022,10,2022-10
2022-10-03,2028,1,3,137,6599.29,3,0.021897810218978103,0.11,2022,10,2022-10
2022-10-03,2259,3,1,135,1980.45,0,0.0,0.05,2022,10,2022-10
2022-10-03,2260,2,1,171,5364.27,3,0.017543859649122806,0.13,2022,10,2022-10
2022-10-03,2261,3,1,129,5460.57,0,0.0,0.09,2022,10,2022-10
2022-10-03,2262,1,3,153,1797.75,2,0.013071895424836602,0.19,2022,10,2022-10
2022-10-03,2263,3,2,160,3233.6,2,0.0125,0.14,2022,10,2022-10
2022-10-03,2264,2,2,168,3319.68,1,0.005952380952380952,0.15,2022,10,2022-10
2022-10-10,2265,1,3,133,3049.69,4,0.03007518796992481,0.07,2022,10,2022-10
2022-10-10,2266,3,3,146,3531.74,0,0.0,0.03,2022,10,2022-10
2022-10-10,2267,2,2,128,2492.16,2,0.015625,0.09,2022,10,2022-10
2022-10-10,2268,3,2,147,5130.3,2,0.013605442176870748,0.1,2022,10,2022-10
2022-10-10,2269,2,2,128,5452.8,2,0.015625,0.12,2022,10,2022-10
2022-10-10,910,2,3,171,6809.22,5,0.029239766081871343,0.13,2022,10,2022-10
2022-10-10,2270,1,3,141,3281.07,3,0.02127659574468085,0.05,2022,10,2022-10
2022-10-10,2271,1,1,135,3213.0,0,0.0,0.09,2022,10,2022-10
2022-10-10,2272,1,1,153,6559.11,0,0.0,0.0,2022,10,2022-10
2022-10-10,2273,1,1,131,6646.94,0,0.0,0.22,2022,10,2022-10
2022-10-10,2274,3,3,153,3739.32,1,0.006535947712418301,0.1,2022,10,2022-10
2022-10-10,2275,2,3,134,2363.76,0,0.0,0.16,2022,10,2022-10
2022-10-10,2276,2,2,138,1916.82,3,0.021739130434782608,0.05,2022,10,2022-10
2022-10-10,2277,2,2,146,5756.78,3,0.02054794520547945,0.06,2022,10,2022-10
2022-10-10,2278,2,3,150,4545.0,2,0.013333333333333334,0.25,2022,10,2022-10
2022-10-10,2279,1,2,149,8047.49,1,0.006711409395973154,0.24,2022,10,2022-10
2022-10-17,2280,3,1,162,6039.36,1,0.006172839506172839,0.04,2022,10,2022-10
2022-10-17,2281,1,3,173,7200.26,0,0.0,0.15,2022,10,2022-10
2022-10-17,2282,3,2,144,2787.84,4,0.027777777777777776,0.2,2022,10,2022-10
2022-10-17,2283,3,1,139,4552.25,1,0.007194244604316547,0.19,2022,10,2022-10
2022-10-17,2284,3,3,180,5581.8,2,0.011111111111111112,0.24,2022,10,2022-10
2022-10-17,2285,3,2,158,9279.34,3,0.0189873417721519,0.17,2022,10,2022-10
2022-10-17,2286,3,2,157,3849.64,2,0.012738853503184714,0.08,2022,10,2022-10
2022-10-17,2287,2,3,142,3190.74,0,0.0,0.2,2022,10,2022-10
2022-10-17,2288,3,1,163,3154.05,1,0.006134969325153374,0.14,2022,10,2022-10
2022-10-17,2289,3,1,143,1883.31,0,0.0,0.25,2022,10,2022-10
2022-10-17,992,1,1,156,6598.8,2,0.01282051282051282,0.09,2022,10,2022-10
2022-10-17,2290,1,3,158,2480.6,1,0.006329113924050633,0.16,2022,10,2022-10
2022-10-17,2291,2,3,148,6695.52,1,0.006756756756756757,0.08,2022,10,2022-10
2022-10-17,2292,1,1,125,4798.75,2,0.016,0.09,2022,10,2022-10
2022-10-17,2293,3,2,151,5371.07,2,0.013245033112582781,0.16,2022,10,2022-10
2022-10-17,2294,1,2,142,2531.86,3,0.02112676056338028,0.16,2022,10,2022-10
2022-10-24,1679,3,2,147,7031.01,3,0.02040816326530612,0.21,2022,10,2022-10
2022-10-24,2295,1,3,154,1658.58,0,0.0,0.03,2022,10,2022-10
2022-10-24,2296,3,1,158,5501.56,1,0.006329113924050633,0.12,2022,10,2022-10
2022-10-24,2297,2,3,166,4584.92,0,0.0,0.19,2022,10,2022-10
2022-10-24,2298,3,1,156,8831.16,1,0.00641025641025641,0.22,2022,10,2022-10
2022-10-24,2299,3,2,153,3502.17,1,0.006535947712418301,0.02,2022,10,2022-10
2022-10-24,2300,1,1,166,6322.94,1,0.006024096385542169,0.11,2022,10,2022-10
2022-10-24,2301,3,1,154,2011.24,3,0.01948051948051948,0.12,2022,10,2022-10
2022-10-24,329,2,2,131,2316.08,2,0.015267175572519083,0.19,2022,10,2022-10
2022-10-24,2302,1,1,152,8271.84,3,0.019736842105263157,0.19,2022,10,2022-10
2022-10-24,1781,3,3,162,5329.8,4,0.024691358024691357,0.22,2022,10,2022-10
2022-10-24,2303,3,1,181,9714.27,0,0.0,0.1,2022,10,2022-10
2022-10-24,2304,2,1,129,2901.21,2,0.015503875968992248,0.12,2022,10,2022-10
2022-10-24,2305,1,3,151,5582.47,0,0.0,0.13,2022,10,2022-10
2022-10-24,2306,1,2,131,2652.75,3,0.022900763358778626,0.22,2022,10,2022-10
2022-10-24,2307,1,3,141,2646.57,3,0.02127659574468085,0.2,2022,10,2022-10
2022-10-31,2308,1,2,165,7908.45,0,0.0,0.02,2022,10,2022-10
2022-10-31,2309,1,1,160,9564.8,3,0.01875,0.02,2022,10,2022-10
2022-10-31,2310,1,3,149,7578.14,1,0.006711409395973154,0.23,2022,10,2022-10
2022-10-31,2311,3,1,177,2495.7,3,0.01694915254237288,0.11,2022,10,2022-10
2022-10-31,2312,1,3,149,6925.52,4,0.026845637583892617,0.05,2022,10,2022-10
2022-10-31,2313,3,1,143,4450.16,1,0.006993006993006993,0.04,2022,10,2022-10
2022-10-31,2314,1,2,138,2670.3,2,0.014492753623188406,0.12,2022,10,2022-10
2022-10-31,2315,2,3,152,6358.16,2,0.013157894736842105,0.17,2022,10,2022-10
2022-10-31,2316,3,1,148,1996.52,2,0.013513513513513514,0.21,2022,10,2022-10
2022-10-31,2317,1,2,140,1488.2,0,0.0,0.05,2022,10,2022-10
2022-10-31,2318,3,1,161,8159.48,1,0.006211180124223602,0.0,2022,10,2022-10
2022-10-31,2319,1,1,157,6670.93,0,0.0,0.02,2022,10,2022-10
2022-10-31,2320,3,2,149,2576.21,0,0.0,0.05,2022,10,2022-10
2022-10-31,2321,1,2,140,4166.4,1,0.007142857142857143,0.16,2022,10,2022-10
2022-10-31,2322,1,2,161,2629.13,3,0.018633540372670808,0.01,2022,10,2022-10
2022-10-31,2323,3,1,129,1433.19,1,0.007751937984496124,0.16,2022,10,2022-10
2022-11-07,2324,1,3,147,3651.48,0,0.0,0.04,2022,11,2022-11
2022-11-07,2325,1,1,134,2952.02,4,0.029850746268656716,0.08,2022,11,2022-11
2022-11-07,2326,1,2,145,3803.35,0,0.0,0.05,2022,11,2022-11
2022-11-07,2327,2,1,121,3772.78,1,0.008264462809917356,0.05,2022,11,2022-11
2022-11-07,2328,1,2,134,3159.72,0,0.0,0.09,2022,11,2022-11
2022-11-07,2329,1,3,147,3886.68,3,0.02040816326530612,0.22,2022,11,2022-11
2022-11-07,2330,2,2,156,2149.68,5,0.03205128205128205,0.12,2022,11,2022-11
2022-11-07,2331,3,2,158,5713.28,3,0.0189873417721519,0.23,2022,11,2022-11
2022-11-07,2332,2,3,164,4137.72,4,0.024390243902439025,0.01,2022,11,2022-11
2022-11-07,2333,2,3,153,2671.38,3,0.0196078431372549,0.21,2022,11,2022-11
2022-11-07,2334,1,3,162,4584.6,0,0.0,0.08,2022,11,2022-11
2022-11-07,2335,1,1,164,6812.56,2,0.012195121951219513,0.13,2022,11,2022-11
2022-11-07,2336,2,3,172,8371.24,0,0.0,0.01,2022,11,2022-11
2022-11-07,2337,3,1,147,7270.62,0,0.0,0.13,2022,11,2022-11
2022-11-07,2338,3,3,162,6112.26,2,0.012345679012345678,0.2,2022,11,2022-11
2022-11-07,2339,2,1,139,5755.99,2,0.014388489208633094,0.18,2022,11,2022-11
2022-11-14,2340,3,2,187,10761.85,2,0.0106951871657754,0.13,2022,11,2022-11
2022-11-14,2341,2,1,131,6349.57,0,0.0,0.18,2022,11,2022-11
2022-11-14,2342,1,1,152,9088.08,0,0.0,0.22,2022,11,2022-11
2022-11-14,2343,1,1,145,4655.95,1,0.006896551724137931,0.16,2022,11,2022-11
2022-11-14,2344,2,2,143,2471.04,1,0.006993006993006993,0.21,2022,11,2022-11
2022-11-14,2345,3,2,146,5085.18,4,0.0273972602739726,0.14,2022,11,2022-11
2022-11-14,2346,3,3,167,5621.22,1,0.005988023952095809,0.24,2022,11,2022-11
2022-11-14,2347,1,3,145,2279.4,2,0.013793103448275862,0.19,2022,11,2022-11
2022-11-14,2348,3,2,140,8297.8,1,0.007142857142857143,0.09,2022,11,2022-11
2022-11-14,2349,1,1,169,3505.06,6,0.03550295857988166,0.22,2022,11,2022-11
2022-11-14,2350,1,3,130,3838.9,3,0.023076923076923078,0.13,2022,11,2022-11
2022-11-14,2351,3,3,139,5294.51,1,0.007194244604316547,0.0,2022,11,2022-11
2022-11-14,2352,1,2,128,1536.0,0,0.0,0.21,2022,11,2022-11
2022-11-14,2353,1,1,144,6812.64,0,0.0,0.05,2022,11,2022-11
2022-11-14,2354,3,3,158,7631.4,1,0.006329113924050633,0.11,2022,11,2022-11
2022-11-14,2355,2,3,148,8156.28,1,0.006756756756756757,0.01,2022,11,2022-11
2022-11-21,2356,3,1,167,9455.54,4,0.023952095808383235,0.16,2022,11,2022-11
2022-11-21,2357,1,3,160,3449.6,0,0.0,0.1,2022,11,2022-11
2022-11-21,2358,1,3,150,8671.5,2,0.013333333333333334,0.11,2022,11,2022-11
2022-11-21,2359,2,2,175,3575.25,1,0.005714285714285714,0.12,2022,11,2022-11
2022-11-21,721,2,1,146,7492.72,1,0.00684931506849315,0.11,2022,11,2022-11
2022-11-21,2360,2,2,150,2634.0,1,0.006666666666666667,0.15,2022,11,2022-11
2022-11-21,2361,1,1,166,4390.7,0,0.0,0.15,2022,11,2022-11
2022-11-21,1686,2,1,142,3930.56,2,0.014084507042253521,0.13,2022,11,2022-11
2022-11-21,2362,1,1,152,3859.28,2,0.013157894736842105,0.03,2022,11,2022-11
2022-11-21,2363,3,2,165,5007.75,2,0.012121212121212121,0.12,2022,11,2022-11
2022-11-21,2364,3,1,156,7186.92,1,0.00641025641025641,0.02,2022,11,2022-11
2022-11-21,2365,2,3,163,2844.35,3,0.018404907975460124,0.25,2022,11,2022-11
2022-11-21,2366,1,2,160,3070.4,2,0.0125,0.24,2022,11,2022-11
2022-11-21,2367,3,3,165,4415.4,2,0.012121212121212121,0.25,2022,11,2022-11
2022-11-21,2368,1,2,135,4603.5,1,0.007407407407407408,0.01,2022,11,2022-11
2022-11-21,2369,1,1,147,4079.25,0,0.0,0.25,2022,11,2022-11
2022-11-28,2370,1,2,153,7143.57,3,0.0196078431372549,0.25,2022,11,2022-11
2022-11-28,2371,1,1,152,7866.0,5,0.03289473684210526,0.23,2022,11,2022-11
2022-11-28,2372,3,2,136,1965.2,2,0.014705882352941176,0.07,2022,11,2022-11
2022-11-28,2373,1,1,165,6855.75,2,0.012121212121212121,0.13,2022,11,2022-11
2022-11-28,2374,2,1,146,6403.56,1,0.00684931506849315,0.17,2022,11,2022-11
2022-11-28,2375,3,3,167,4853.02,1,0.005988023952095809,0.19,2022,11,2022-11
2022-11-28,1083,1,3,168,4782.96,1,0.005952380952380952,0.22,2022,11,2022-11
2022-11-28,2376,1,3,150,3574.5,0,0.0,0.16,2022,11,2022-11
2022-11-28,2377,3,2,167,3263.18,2,0.011976047904191617,0.17,2022,11,2022-11
2022-11-28,2378,1,1,137,4171.65,2,0.014598540145985401,0.17,2022,11,2022-11
2022-11-28,2379,1,2,151,7232.9,2,0.013245033112582781,0.15,2022,11,2022-11
2022-11-28,2380,3,2,144,5868.0,1,0.006944444444444444,0.21,2022,11,2022-11
2022-11-28,2381,2,2,139,3969.84,1,0.007194244604316547,0.17,2022,11,2022-11
2022-11-28,2382,3,2,164,7253.72,5,0.03048780487804878,0.05,2022,11,2022-11
2022-11-28,2383,1,2,164,4347.64,0,0.0,0.13,2022,11,2022-11
2022-11-28,2384,1,1,151,5685.15,1,0.006622516556291391,0.16,2022,11,2022-11
2022-12-05,2385,3,2,150,2314.5,0,0.0,0.2,2022,12,2022-12
2022-12-05,2386,1,1,117,5645.25,2,0.017094017094017096,0.1,2022,12,2022-12
2022-12-05,2387,2,3,151,6921.84,2,0.013245033112582781,0.03,2022,12,2022-12
2022-12-05,2388,2,3,136,6536.16,1,0.007352941176470588,0.24,2022,12,2022-12
2022-12-05,2389,3,1,163,8208.68,0,0.0,0.16,2022,12,2022-12
2022-12-05,2390,1,2,143,4168.45,2,0.013986013986013986,0.05,2022,12,2022-12
2022-12-05,2391,2,2,151,8412.21,1,0.006622516556291391,0.13,2022,12,2022-12
2022-12-05,2392,3,2,149,1907.2,0,0.0,0.1,2022,12,2022-12
2022-12-05,2393,2,3,152,5575.36,3,0.019736842105263157,0.03,2022,12,2022-12
2022-12-05,2394,2,1,168,4564.56,0,0.0,0.15,2022,12,2022-12
2022-12-05,2395,1,2,145,8088.1,2,0.013793103448275862,0.21,2022,12,2022-12
2022-12-05,2396,1,2,151,8549.62,0,0.0,0.24,2022,12,2022-12
2022-12-05,2397,2,2,136,5041.52,0,0.0,0.0,2022,12,2022-12
2022-12-05,2398,3,3,167,4652.62,2,0.011976047904191617,0.22,2022,12,2022-12
2022-12-05,2399,2,2,162,2538.54,1,0.006172839506172839,0.11,2022,12,2022-12
2022-12-05,2400,2,1,152,9054.64,0,0.0,0.06,2022,12,2022-12
2022-12-12,2401,2,1,151,4830.49,1,0.006622516556291391,0.19,2022,12,2022-12
2022-12-12,2402,2,1,154,1732.5,3,0.01948051948051948,0.14,2022,12,2022-12
2022-12-12,2403,2,2,172,5665.68,1,0.005813953488372093,0.25,2022,12,2022-12
2022-12-12,2404,1,2,166,5927.86,2,0.012048192771084338,0.21,2022,12,2022-12
2022-12-12,2405,2,1,141,4792.59,3,0.02127659574468085,0.21,2022,12,2022-12
2022-12-12,2406,2,1,153,7457.22,1,0.006535947712418301,0.18,2022,12,2022-12
2022-12-12,2407,1,1,130,4261.4,2,0.015384615384615385,0.09,2022,12,2022-12
2022-12-12,2408,3,3,156,8088.6,0,0.0,0.07,2022,12,2022-12
2022-12-12,2409,2,1,147,8565.69,4,0.027210884353741496,0.2,2022,12,2022-12
2022-12-12,2410,2,3,135,5115.15,2,0.014814814814814815,0.07,2022,12,2022-12
2022-12-12,2411,1,2,141,4943.46,2,0.014184397163120567,0.06,2022,12,2022-12
2022-12-12,2412,2,2,148,4164.72,1,0.006756756756756757,0.0,2022,12,2022-12
2022-12-12,2413,3,2,144,3657.6,1,0.006944444444444444,0.07,2022,12,2022-12
2022-12-12,2414,1,3,134,5979.08,2,0.014925373134328358,0.16,2022,12,2022-12
2022-12-12,2415,3,2,148,7476.96,2,0.013513513513513514,0.11,2022,12,2022-12
2022-12-12,2416,2,3,148,7105.48,1,0.006756756756756757,0.04,2022,12,2022-12
2022-12-19,2417,1,1,139,2991.28,2,0.014388489208633094,0.14,2022,12,2022-12
2022-12-19,2418,1,1,161,9569.84,1,0.006211180124223602,0.15,2022,12,2022-12
2022-12-19,2419,2,3,164,7783.44,1,0.006097560975609756,0.05,2022,12,2022-12
2022-12-19,2420,2,3,165,7288.05,3,0.01818181818181818,0.15,2022,12,2022-12
2022-12-19,2421,2,2,142,2294.72,2,0.014084507042253521,0.17,2022,12,2022-12
2022-12-19,2422,3,3,147,4557.0,1,0.006802721088435374,0.05,2022,12,2022-12
2022-12-19,2423,1,3,146,7111.66,0,0.0,0.15,2022,12,2022-12
2022-12-19,2424,2,1,173,2025.83,1,0.005780346820809248,0.2,2022,12,2022-12
2022-12-19,2425,2,2,153,4741.47,1,0.006535947712418301,0.22,2022,12,2022-12
2022-12-19,2426,2,3,171,5709.69,3,0.017543859649122806,0.02,2022,12,2022-12
2022-12-19,2427,2,2,128,4719.36,0,0.0,0.04,2022,12,2022-12
2022-12-19,363,3,2,147,2650.41,0,0.0,0.02,2022,12,2022-12
2022-12-19,2428,3,3,158,5155.54,0,0.0,0.13,2022,12,2022-12
2022-12-19,2429,3,1,127,4723.13,1,0.007874015748031496,0.18,2022,12,2022-12
2022-12-19,2430,2,2,146,7159.84,2,0.0136986301369863,0.09,2022,12,2022-12
2022-12-19,2431,3,2,150,8304.0,1,0.006666666666666667,0.23,2022,12,2022-12
2022-12-26,2432,3,1,150,8518.5,0,0.0,0.11,2022,12,2022-12
2022-12-26,2433,2,2,148,5199.24,1,0.006756756756756757,0.14,2022,12,2022-12
2022-12-26,2434,3,1,160,4534.4,1,0.00625,0.19,2022,12,2022-12
2022-12-26,2435,3,1,138,3760.5,6,0.043478260869565216,0.03,2022,12,2022-12
2022-12-26,2436,2,2,122,3977.2,1,0.00819672131147541,0.08,2022,12,2022-12
2022-12-26,2437,1,1,135,3593.7,2,0.014814814814814815,0.15,2022,12,2022-12
2022-12-26,2438,1,2,167,6750.14,2,0.011976047904191617,0.1,2022,12,2022-12
2022-12-26,2439,1,1,160,2430.4,2,0.0125,0.1,2022,12,2022-12
2022-12-26,2440,1,3,148,4524.36,7,0.0472972972972973,0.15,2022,12,2022-12
2022-12-26,2441,2,1,150,2721.0,2,0.013333333333333334,0.01,2022,12,2022-12
2022-12-26,2442,3,3,151,6760.27,1,0.006622516556291391,0.19,2022,12,2022-12
2022-12-26,2443,3,1,145,4732.8,2,0.013793103448275862,0.2,2022,12,2022-12
2022-12-26,2444,3,1,156,8885.76,1,0.00641025641025641,0.14,2022,12,2022-12
2022-12-26,2445,2,2,146,6210.84,0,0.0,0.04,2022,12,2022-12
2022-12-26,2446,1,1,157,5491.86,2,0.012738853503184714,0.19,2022,12,2022-12
2022-12-26,2447,1,3,129,2705.13,1,0.007751937984496124,0.06,2022,12,2022-12
2023-01-02,2448,2,1,150,2007.0,5,0.03333333333333333,0.04,2023,1,2023-01
2023-01-02,2449,1,3,149,7813.56,2,0.013422818791946308,0.13,2023,1,2023-01
2023-01-02,2450,1,3,138,3259.56,0,0.0,0.21,2023,1,2023-01
2023-01-02,2451,2,3,160,8649.6,2,0.0125,0.08,2023,1,2023-01
2023-01-02,2452,1,1,149,6298.23,0,0.0,0.24,2023,1,2023-01
2023-01-02,2453,1,1,171,8613.27,1,0.005847953216374269,0.1,2023,1,2023-01
2023-01-02,2454,2,1,166,6097.18,0,0.0,0.01,2023,1,2023-01
2023-01-02,2455,2,3,155,6065.15,1,0.0064516129032258064,0.04,2023,1,2023-01
2023-01-02,2456,2,2,145,7760.4,0,0.0,0.19,2023,1,2023-01
2023-01-02,2457,1,2,168,7927.92,2,0.011904761904761904,0.04,2023,1,2023-01
2023-01-02,2458,1,1,140,1517.6,0,0.0,0.04,2023,1,2023-01
2023-01-02,2459,2,2,140,6244.0,2,0.014285714285714285,0.01,2023,1,2023-01
2023-01-02,2460,3,1,173,7044.56,4,0.023121387283236993,0.01,2023,1,2023-01
2023-01-02,2461,2,2,151,4095.12,1,0.006622516556291391,0.02,2023,1,2023-01
2023-01-02,2462,3,3,156,4553.64,1,0.00641025641025641,0.03,2023,1,2023-01
2023-01-02,2463,2,3,131,2195.56,1,0.007633587786259542,0.15,2023,1,2023-01
2023-01-09,2464,3,2,139,4566.15,1,0.007194244604316547,0.1,2023,1,2023-01
2023-01-09,2465,3,1,150,5692.5,0,0.0,0.17,2023,1,2023-01
2023-01-09,2466,1,3,149,2878.68,3,0.020134228187919462,0.14,2023,1,2023-01
2023-01-09,403,2,1,167,5170.32,0,0.0,0.15,2023,1,2023-01
2023-01-09,2467,3,1,160,8827.2,1,0.00625,0.0,2023,1,2023-01
2023-01-09,2468,3,2,163,8919.36,2,0.012269938650306749,0.01,2023,1,2023-01
2023-01-09,2469,2,2,152,5423.36,0,0.0,0.15,2023,1,2023-01
2023-01-09,2470,1,1,141,4712.22,1,0.0070921985815602835,0.21,2023,1,2023-01
2023-01-09,2471,3,1,170,8251.8,0,0.0,0.03,2023,1,2023-01
2023-01-09,2472,2,3,141,7186.77,4,0.028368794326241134,0.18,2023,1,2023-01
2023-01-09,2473,3,2,158,7102.1,2,0.012658227848101266,0.25,2023,1,2023-01
2023-01-09,2474,2,3,133,6987.82,0,0.0,0.24,2023,1,2023-01
2023-01-09,2475,3,2,150,3355.5,1,0.006666666666666667,0.15,2023,1,2023-01
2023-01-09,2476,1,3,144,5250.24,1,0.006944444444444444,0.11,2023,1,2023-01
2023-01-09,2477,2,1,143,1768.91,2,0.013986013986013986,0.05,2023,1,2023-01
2023-01-09,2478,2,3,161,2484.23,1,0.006211180124223602,0.19,2023,1,2023-01
2023-01-16,2479,3,1,178,4688.52,2,0.011235955056179775,0.07,2023,1,2023-01
2023-01-16,2480,3,3,129,2423.91,1,0.007751937984496124,0.19,2023,1,2023-01
2023-01-16,2481,3,3,147,3044.37,4,0.027210884353741496,0.14,2023,1,2023-01
2023-01-16,2482,2,2,128,2835.2,1,0.0078125,0.06,2023,1,2023-01
2023-01-16,2483,3,1,138,5773.92,1,0.007246376811594203,0.13,2023,1,2023-01
2023-01-16,2484,2,2,138,4148.28,2,0.014492753623188406,0.2,2023,1,2023-01
2023-01-16,2485,1,2,134,7424.94,3,0.022388059701492536,0.13,2023,1,2023-01
2023-01-16,2486,2,1,125,4621.25,0,0.0,0.22,2023,1,2023-01
2023-01-16,2487,2,3,140,7460.6,5,0.03571428571428571,0.23,2023,1,2023-01
2023-01-16,2488,2,1,181,2242.59,1,0.0055248618784530384,0.04,2023,1,2023-01
2023-01-16,2489,3,1,137,7654.19,0,0.0,0.12,2023,1,2023-01
2023-01-16,2490,2,3,148,5754.24,0,0.0,0.11,2023,1,2023-01
2023-01-16,2491,3,3,149,2650.71,2,0.013422818791946308,0.05,2023,1,2023-01
2023-01-16,2492,1,3,141,3324.78,1,0.0070921985815602835,0.01,2023,1,2023-01
2023-01-16,2493,3,1,138,5804.28,2,0.014492753623188406,0.23,2023,1,2023-01
2023-01-16,2494,2,2,137,5766.33,2,0.014598540145985401,0.17,2023,1,2023-01
2023-01-23,2495,3,3,153,6399.99,0,0.0,0.07,2023,1,2023-01
2023-01-23,2496,1,1,154,2156.0,2,0.012987012987012988,0.0,2023,1,2023-01
2023-01-23,2497,2,3,145,4170.2,1,0.006896551724137931,0.12,2023,1,2023-01
2023-01-23,2498,1,3,155,9019.45,3,0.01935483870967742,0.23,2023,1,2023-01
2023-01-23,2499,2,3,171,6296.22,2,0.011695906432748537,0.19,2023,1,2023-01
2023-01-23,2500,1,2,168,10061.52,3,0.017857142857142856,0.09,2023,1,2023-01
2023-01-23,2501,2,1,157,4127.53,3,0.01910828025477707,0.2,2023,1,2023-01
2023-01-23,2502,3,2,139,4115.79,1,0.007194244604316547,0.25,2023,1,2023-01
2023-01-23,2503,2,1,140,5976.6,2,0.014285714285714285,0.02,2023,1,2023-01
2023-01-23,2504,2,3,173,2314.74,2,0.011560693641618497,0.25,2023,1,2023-01
2023-01-23,2505,2,3,136,2524.16,0,0.0,0.21,2023,1,2023-01
2023-01-23,2506,3,3,140,5503.4,2,0.014285714285714285,0.2,2023,1,2023-01
2023-01-23,2507,2,3,139,5867.19,4,0.02877697841726619,0.04,2023,1,2023-01
2023-01-23,2508,1,2,150,8529.0,2,0.013333333333333334,0.15,2023,1,2023-01
2023-01-23,2509,2,3,151,1760.66,1,0.006622516556291391,0.07,2023,1,2023-01
2023-01-23,2510,1,3,128,3799.04,0,0.0,0.07,2023,1,2023-01
2023-01-30,2511,2,2,158,4700.5,1,0.006329113924050633,0.14,2023,1,2023-01
2023-01-30,2512,1,3,154,5302.22,3,0.01948051948051948,0.16,2023,1,2023-01
2023-01-30,2513,3,1,146,5822.48,1,0.00684931506849315,0.23,2023,1,2023-01
2023-01-30,2514,2,3,143,1781.78,0,0.0,0.03,2023,1,2023-01
2023-01-30,2515,3,3,164,8705.12,0,0.0,0.11,2023,1,2023-01
2023-01-30,2516,2,2,146,6018.12,1,0.00684931506849315,0.17,2023,1,2023-01
2023-01-30,2517,3,3,164,8446.0,3,0.018292682926829267,0.05,2023,1,2023-01
2023-01-30,2518,1,1,143,7460.31,2,0.013986013986013986,0.24,2023,1,2023-01
2023-01-30,2519,3,2,140,4666.2,0,0.0,0.22,2023,1,2023-01
2023-01-30,2520,1,2,163,8220.09,1,0.006134969325153374,0.23,2023,1,2023-01
2023-01-30,2521,2,3,145,5288.15,2,0.013793103448275862,0.17,2023,1,2023-01
2023-01-30,2522,2,1,136,2691.44,0,0.0,0.23,2023,1,2023-01
2023-01-30,2523,1,3,159,4116.51,2,0.012578616352201259,0.08,2023,1,2023-01
2023-01-30,2524,1,3,152,3856.24,2,0.013157894736842105,0.17,2023,1,2023-01
2023-01-30,2525,1,1,135,4608.9,1,0.007407407407407408,0.09,2023,1,2023-01
2023-01-30,2526,2,1,157,7138.79,2,0.012738853503184714,0.23,2023,1,2023-01
2023-02-06,2527,2,3,154,8195.88,2,0.012987012987012988,0.07,2023,2,2023-02
2023-02-06,2528,3,3,158,2057.16,0,0.0,0.2,2023,2,2023-02
2023-02-06,2529,2,1,157,8339.84,1,0.006369426751592357,0.04,2023,2,2023-02
2023-02-06,2530,2,3,153,4137.12,1,0.006535947712418301,0.12,2023,2,2023-02
2023-02-06,2531,1,3,148,5669.88,5,0.033783783783783786,0.06,2023,2,2023-02
2023-02-06,2532,2,1,150,5077.5,0,0.0,0.22,2023,2,2023-02
2023-02-06,2533,3,2,156,2882.88,1,0.00641025641025641,0.2,2023,2,2023-02
2023-02-06,2534,2,1,142,5954.06,2,0.014084507042253521,0.22,2023,2,2023-02
2023-02-06,2535,3,2,159,2025.66,2,0.012578616352201259,0.19,2023,2,2023-02
2023-02-06,2536,1,1,127,1793.24,1,0.007874015748031496,0.18,2023,2,2023-02
2023-02-06,1244,3,2,179,7213.7,2,0.0111731843575419,0.05,2023,2,2023-02
2023-02-06,2537,1,1,158,8018.5,0,0.0,0.21,2023,2,2023-02
2023-02-06,2538,2,2,144,5029.92,1,0.006944444444444444,0.05,2023,2,2023-02
2023-02-06,2539,2,2,147,7422.03,0,0.0,0.1,2023,2,2023-02
2023-02-06,2540,2,1,145,6255.3,2,0.013793103448275862,0.21,2023,2,2023-02
2023-02-06,2541,1,1,146,2819.26,2,0.0136986301369863,0.07,2023,2,2023-02
2023-02-13,2542,1,2,168,5587.68,0,0.0,0.02,2023,2,2023-02
2023-02-13,2543,3,3,145,5866.7,5,0.034482758620689655,0.0,2023,2,2023-02
2023-02-13,2544,2,3,145,5328.75,2,0.013793103448275862,0.03,2023,2,2023-02
2023-02-13,2545,2,1,158,5645.34,2,0.012658227848101266,0.02,2023,2,2023-02
2023-02-13,2546,1,1,170,3940.6,1,0.0058823529411764705,0.23,2023,2,2023-02
